Genotype,Source,Length_uM,bloom,GDDs_since_Jan1_2021,Date,normalized_Length
27-03-08,bud3_flower_e.tif,558.61,late,2907,3_16_2022,
27-03-08,bud2_flower_e.tif,456.69,late,2907,3_16_2022,
27-03-08,bud1_flower_e.tif,535.74,late,2907,3_16_2022,
27-03-24,bud10_flower_w.tif,997.72,early,2907,3_16_2022,
27-03-24,bud9_flower_w.tif,828.68,early,2907,3_16_2022,
27-03-24,bud8_flower_w.tif,947.94,early,2907,3_16_2022,
27-03-24,bud7_flower_w.tif,785.54,early,2907,3_16_2022,
27-03-24,bud6_flower_w.tif,899.02,early,2907,3_16_2022,
27-03-24,bud5_flower_e.tif,973.02,early,2907,3_16_2022,
27-03-24,bud4_flower_e.tif,798.23,early,2907,3_16_2022,
27-03-24,bud3_flower_e.tif,796.96,early,2907,3_16_2022,
27-03-24,bud2_flower_e.tif,884.33,early,2907,3_16_2022,
27-03-24,bud1_flower_e.tif,791.07,early,2907,3_16_2022,
27-03-25,bud10_flower_w.tif,518.95,early,2907,3_16_2022,
27-03-25,bud9_flower_w.tif,507.17,early,2907,3_16_2022,
27-03-25,bud8_flower_w.tif,572.16,early,2907,3_16_2022,
27-03-25,bud7_flower_w.tif,620.43,early,2907,3_16_2022,
27-03-25,bud6_flower_w.tif,612.49,early,2907,3_16_2022,
27-03-25,bud5_flower_e.tif,523.18,early,2907,3_16_2022,
27-03-25,bud4_flower_e.tif,638.31,early,2907,3_16_2022,
27-03-25,bud3_flower_e.tif,578.94,early,2907,3_16_2022,
27-03-25,bud2_flower_e.tif,647.82,early,2907,3_16_2022,
27-03-25,bud1_flower_e.tif,680.58,early,2907,3_16_2022,
27-03-27,bud10_flower_w.tif,581.84,early,2907,3_16_2022,
27-03-27,bud9_flower_w.tif,616.22,early,2907,3_16_2022,
27-03-27,bud8_flower_w.tif,440.5,early,2907,3_16_2022,
27-03-27,bud7_flower_w.tif,569.82,early,2907,3_16_2022,
27-03-27,bud6_flower_w.tif,654.28,early,2907,3_16_2022,
27-03-27,bud5_flower_e.tif,515.57,early,2907,3_16_2022,
27-03-27,bud4_flower_e.tif,592.04,early,2907,3_16_2022,
27-03-27,bud3_flower_e.tif,557.23,early,2907,3_16_2022,
27-03-27,bud2_flower_e.tif,597.37,early,2907,3_16_2022,
27-03-27,bud1_flower_e.tif,574.03,early,2907,3_16_2022,
27-03-28,bud10_flower_w.tif,608.71,early,2907,3_16_2022,
27-03-28,bud9_flower_w.tif,505.93,early,2907,3_16_2022,
27-03-28,bud8_flower_w.tif,657.44,early,2907,3_16_2022,
27-03-28,bud7_flower_w.tif,575.12,early,2907,3_16_2022,
27-03-28,bud6_flower_w.tif,548.04,early,2907,3_16_2022,
27-03-28,bud5_flower_e.tif,555.84,early,2907,3_16_2022,
27-03-28,bud4_flower_e.tif,630.99,early,2907,3_16_2022,
27-03-28,bud3_flower_e.tif,515.96,early,2907,3_16_2022,
27-03-28,bud2_flower_e.tif,617.32,early,2907,3_16_2022,
27-03-28,bud1_flower_e.tif,692.65,early,2907,3_16_2022,
27-03-46,bud10_flower_w.tif,590.31,early,2907,3_16_2022,
27-03-46,bud9_flower_w.tif,531.15,early,2907,3_16_2022,
27-03-46,bud8_flower_w.tif,723.09,early,2907,3_16_2022,
27-03-46,bud7_flower_w.tif,611.27,early,2907,3_16_2022,
27-03-46,bud6_flower_w.tif,539.06,early,2907,3_16_2022,
27-03-46,bud5_flower_e.tif,637.04,early,2907,3_16_2022,
27-03-46,bud4_flower_e.tif,613.29,early,2907,3_16_2022,
27-03-46,bud3_flower_e.tif,663.81,early,2907,3_16_2022,
27-03-46,bud2_flower_e.tif,494.58,early,2907,3_16_2022,
27-03-46,bud1_flower_e.tif,631.9,early,2907,3_16_2022,
27-04-12,bud10_flower_w.tif,449.33,late,2907,3_16_2022,
27-04-12,bud9_flower_w.tif,407.33,late,2907,3_16_2022,
27-04-12,bud8_flower_w.tif,490.15,late,2907,3_16_2022,
27-04-12,bud7_flower_w.tif,427.81,late,2907,3_16_2022,
27-04-12,bud6_flower_w.tif,458.82,late,2907,3_16_2022,
27-04-12,bud5_flower_e.tif,375.4,late,2907,3_16_2022,
27-04-12,bud4_flower_e.tif,472.51,late,2907,3_16_2022,
27-04-12,bud3_flower_e.tif,469.16,late,2907,3_16_2022,
27-04-12,bud2_flower_e.tif,413.8,late,2907,3_16_2022,
27-04-12,bud1_flower_e.tif,419.76,late,2907,3_16_2022,
27-04-40,bud10_flower_w.tif,509.17,late,2907,3_16_2022,
27-04-40,bud9_flower_w.tif,382.6,late,2907,3_16_2022,
27-04-40,bud8_flower_w.tif,420.98,late,2907,3_16_2022,
27-04-40,bud7_flower_w.tif,438.95,late,2907,3_16_2022,
27-04-40,bud6_flower_w.tif,523.64,late,2907,3_16_2022,
27-04-40,bud5_flower_e.tif,499.85,late,2907,3_16_2022,
27-04-40,bud4_flower_e.tif,498.91,late,2907,3_16_2022,
27-04-40,bud3_flower_e.tif,332.59,late,2907,3_16_2022,
27-04-40,bud2_flower_e.tif,448.49,late,2907,3_16_2022,
27-04-40,bud1_flower_e.tif,467.97,late,2907,3_16_2022,
27-04-44,bud10_flower_w.tif,496.17,early,2907,3_16_2022,
27-04-44,bud9_flower_w.tif,561.38,early,2907,3_16_2022,
27-04-44,bud8_flower_w.tif,594.27,early,2907,3_16_2022,
27-04-44,bud7_flower_w.tif,727.76,early,2907,3_16_2022,
27-04-44,bud6_flower_w.tif,532.96,early,2907,3_16_2022,
27-04-44,bud5_flower_e.tif,613.28,early,2907,3_16_2022,
27-04-44,bud4_flower_e.tif,594.96,early,2907,3_16_2022,
27-04-44,bud3_flower_e.tif,519.56,early,2907,3_16_2022,
27-04-44,bud2_flower_e.tif,597.04,early,2907,3_16_2022,
27-04-44,bud1_flower_e.tif,636.69,early,2907,3_16_2022,
27-02-08,bud10_flower_w.tif,587.42,late,2911,3_20_2022,
27-02-08,bud9_flower_w.tif,498.61,late,2911,3_20_2022,
27-02-08,bud8_flower_w.tif,603.35,late,2911,3_20_2022,
27-02-08,bud7_flower_w.tif,616.2,late,2911,3_20_2022,
27-02-08,bud6_flower_w.tif,583.09,late,2911,3_20_2022,
27-02-08,bud5_flower_e.tif,533.7,late,2911,3_20_2022,
27-02-08,bud4_flower_e.tif,588.68,late,2911,3_20_2022,
27-02-08,bud3_flower_e.tif,631.25,late,2911,3_20_2022,
27-02-08,bud2_flower_e.tif,563.11,late,2911,3_20_2022,
27-02-08,bud1_flower_e.tif,543.78,late,2911,3_20_2022,
27-02-19,bud10_flower_w.tif,497.05,late,2911,3_20_2022,
27-02-19,bud9_flower_w.tif,388.05,late,2911,3_20_2022,
27-02-19,bud8_flower_w.tif,550.75,late,2911,3_20_2022,
27-02-19,bud7_flower_w.tif,554.97,late,2911,3_20_2022,
27-02-19,bud6_flower_w.tif,372.39,late,2911,3_20_2022,
27-02-19,bud5_flower_e.tif,487.21,late,2911,3_20_2022,
27-02-19,bud4_flower_e.tif,519.95,late,2911,3_20_2022,
27-02-19,bud3_flower_e.tif,528.35,late,2911,3_20_2022,
27-02-19,bud2_flower_e.tif,537.64,late,2911,3_20_2022,
27-02-19,bud1_flower_e.tif,395.96,late,2911,3_20_2022,
27-02-51,bud10_flower_w.tif,624.41,early,2911,3_20_2022,
27-02-51,bud8_flower_w.tif,692.42,early,2911,3_20_2022,
27-02-51,bud7_flower_w.tif,746.57,early,2911,3_20_2022,
27-02-51,bud6_flower_w.tif,619.91,early,2911,3_20_2022,
27-02-51,bud5_flower_e.tif,667.71,early,2911,3_20_2022,
27-02-51,bud4_flower_e.tif,709.1,early,2911,3_20_2022,
27-02-51,bud3_flower_e.tif,769.44,early,2911,3_20_2022,
27-02-51,bud2_flower_e.tif,631.64,early,2911,3_20_2022,
27-02-51,bud1_flower_e.tif,732.74,early,2911,3_20_2022,
27-03-08,bud10_flower_w.tif,539.68,late,2911,3_20_2022,
27-03-08,bud9_flower_w.tif,645.55,late,2911,3_20_2022,
27-03-08,bud8_flower_w.tif,646.91,late,2911,3_20_2022,
27-03-08,bud7_flower_w.tif,619.36,late,2911,3_20_2022,
27-03-08,bud6_flower_w.tif,564.92,late,2911,3_20_2022,
27-03-08,bud5_flower_e.tif,613.73,late,2911,3_20_2022,
27-03-08,bud4_flower_e.tif,642.95,late,2911,3_20_2022,
27-03-08,bud3_flower_e.tif,550.81,late,2911,3_20_2022,
27-03-08,bud2_flower_e.tif,645.84,late,2911,3_20_2022,
27-03-08,bud1_flower_e.tif,558.9,late,2911,3_20_2022,
27-03-24,bud10_flower_w.tif,966.33,early,2911,3_20_2022,
27-03-24,bud9_flower_w.tif,928.58,early,2911,3_20_2022,
27-03-24,bud8_flower_w.tif,905.63,early,2911,3_20_2022,
27-03-24,bud7_flower_w.tif,1007.45,early,2911,3_20_2022,
27-03-24,bud6_flower_w.tif,929.15,early,2911,3_20_2022,
27-03-24,bud5_flower_e.tif,910.65,early,2911,3_20_2022,
27-03-24,bud4_flower_e.tif,918.04,early,2911,3_20_2022,
27-03-24,bud3_flower_e.tif,1176.57,early,2911,3_20_2022,
27-03-24,bud2_flower_e.tif,901.57,early,2911,3_20_2022,
27-03-24,bud1_flower_e.tif,1076.69,early,2911,3_20_2022,
27-03-25,bud10_flower_w.tif,713.79,early,2911,3_20_2022,
27-03-25,bud9_flower_w.tif,722.21,early,2911,3_20_2022,
27-03-25,bud8_flower_w.tif,653.69,early,2911,3_20_2022,
27-03-25,bud7_flower_w.tif,655,early,2911,3_20_2022,
27-03-25,bud6_flower_w.tif,803.73,early,2911,3_20_2022,
27-03-25,bud5_flower_e.tif,760.17,early,2911,3_20_2022,
27-03-25,bud4_flower_e.tif,779.85,early,2911,3_20_2022,
27-03-25,bud3_flower_e.tif,678.51,early,2911,3_20_2022,
27-03-25,bud2_flower_e.tif,905.54,early,2911,3_20_2022,
27-03-25,bud1_flower_e.tif,745.21,early,2911,3_20_2022,
27-03-27,bud10_flower_w.tif,643.72,early,2911,3_20_2022,
27-03-27,bud9_flower_w.tif,750.84,early,2911,3_20_2022,
27-03-27,bud8_flower_w.tif,528.88,early,2911,3_20_2022,
27-03-27,bud7_flower_w.tif,671,early,2911,3_20_2022,
27-03-27,bud6_flower_w.tif,614.56,early,2911,3_20_2022,
27-03-27,bud5_flower_e.tif,628.55,early,2911,3_20_2022,
27-03-27,bud4_flower_e.tif,640.51,early,2911,3_20_2022,
27-03-27,bud3_flower_e.tif,636.05,early,2911,3_20_2022,
27-03-27,bud2_flower_e.tif,692.83,early,2911,3_20_2022,
27-03-27,bud1_flower_e.tif,665.33,early,2911,3_20_2022,
27-03-28,bud10_flower_w.tif,633.37,early,2911,3_20_2022,
27-03-28,bud9_flower_w.tif,730.63,early,2911,3_20_2022,
27-03-28,bud8_flower_w.tif,668.65,early,2911,3_20_2022,
27-03-28,bud7_flower_w.tif,666.52,early,2911,3_20_2022,
27-03-28,bud6_flower_w.tif,711.42,early,2911,3_20_2022,
27-03-28,bud5_flower_e.tif,664.66,early,2911,3_20_2022,
27-03-28,bud4_flower_e.tif,775.79,early,2911,3_20_2022,
27-03-28,bud3_flower_e.tif,695.41,early,2911,3_20_2022,
27-03-28,bud2_flower_e.tif,690.77,early,2911,3_20_2022,
27-03-28,bud1_flower_e.tif,678.06,early,2911,3_20_2022,
27-03-46,bud10_flower_w.tif,618.32,early,2911,3_20_2022,
27-03-46,bud9_flower_w.tif,700.78,early,2911,3_20_2022,
27-03-46,bud8_flower_w.tif,843.38,early,2911,3_20_2022,
27-03-46,bud7_flower_w.tif,751.85,early,2911,3_20_2022,
27-03-46,bud6_flower_w.tif,821.92,early,2911,3_20_2022,
27-03-46,bud5_flower_e.tif,771.11,early,2911,3_20_2022,
27-03-46,bud4_flower_e.tif,816.53,early,2911,3_20_2022,
27-03-46,bud3_flower_e.tif,823.56,early,2911,3_20_2022,
27-03-46,bud2_flower_e.tif,697.63,early,2911,3_20_2022,
27-03-46,bud1_flower_e.tif,757.19,early,2911,3_20_2022,
27-04-12,bud10_flower_w.tif,506.93,late,2911,3_20_2022,
27-04-12,bud9_flower_w.tif,399.7,late,2911,3_20_2022,
27-04-12,bud8_flower_w.tif,465.86,late,2911,3_20_2022,
27-04-12,bud7_flower_w.tif,419.55,late,2911,3_20_2022,
27-04-12,bud6_flower_w.tif,469.06,late,2911,3_20_2022,
27-04-12,bud5_flower_e.tif,454.42,late,2911,3_20_2022,
27-04-12,bud4_flower_e.tif,433.08,late,2911,3_20_2022,
27-04-12,bud3_flower_e.tif,516.17,late,2911,3_20_2022,
27-04-12,bud2_flower_e.tif,477.86,late,2911,3_20_2022,
27-04-12,bud1_flower_e.tif,411.89,late,2911,3_20_2022,
27-04-40,bud10_flower_w.tif,613.48,late,2911,3_20_2022,
27-04-40,bud9_flower_w.tif,554.83,late,2911,3_20_2022,
27-04-40,bud8_flower_w.tif,588.01,late,2911,3_20_2022,
27-04-40,bud7_flower_w.tif,580.2,late,2911,3_20_2022,
27-04-40,bud6_flower_w.tif,527.27,late,2911,3_20_2022,
27-04-40,bud5_flower_e.tif,590.13,late,2911,3_20_2022,
27-04-40,bud4_flower_e.tif,570.27,late,2911,3_20_2022,
27-04-40,bud3_flower_e.tif,540.56,late,2911,3_20_2022,
27-04-40,bud2_flower_e.tif,509.07,late,2911,3_20_2022,
27-04-40,bud1_flower_e.tif,571.46,late,2911,3_20_2022,
27-04-44,bud10_flower_w.tif,678.32,early,2911,3_20_2022,
27-04-44,bud9_flower_w.tif,607.07,early,2911,3_20_2022,
27-04-44,bud8_flower_w.tif,518.39,early,2911,3_20_2022,
27-04-44,bud7_flower_w.tif,615.74,early,2911,3_20_2022,
27-04-44,bud6_flower_w.tif,664.51,early,2911,3_20_2022,
27-04-44,bud5_flower_e.tif,641,early,2911,3_20_2022,
27-04-44,bud4_flower_e.tif,685.98,early,2911,3_20_2022,
27-04-44,bud3_flower_e.tif,738.29,early,2911,3_20_2022,
27-04-44,bud2_flower_e.tif,637.58,early,2911,3_20_2022,
27-04-44,bud1_flower_e.tif,686.97,early,2911,3_20_2022,
27-02-08,bud10_flower_w.tif,651.87,late,2949,3_25_2022,
27-02-08,bud9_flower_w.tif,647.03,late,2949,3_25_2022,
27-02-08,bud8_flower_w.tif,731.84,late,2949,3_25_2022,
27-02-08,bud7_flower_w.tif,672.71,late,2949,3_25_2022,
27-02-08,bud6_flower_w.tif,681.06,late,2949,3_25_2022,
27-02-08,bud5_flower_e.tif,641.46,late,2949,3_25_2022,
27-02-08,bud4_flower_e.tif,718.82,late,2949,3_25_2022,
27-02-08,bud3_flower_e.tif,690.17,late,2949,3_25_2022,
27-02-08,bud2_flower_e.tif,694.35,late,2949,3_25_2022,
27-02-08,bud1_flower_e.tif,719.59,late,2949,3_25_2022,
27-02-19,bud10_flower_w.tif,432.56,late,2949,3_25_2022,
27-02-19,bud9_flower_w.tif,546.12,late,2949,3_25_2022,
27-02-19,bud8_flower_w.tif,561.52,late,2949,3_25_2022,
27-02-19,bud7_flower_w.tif,559.09,late,2949,3_25_2022,
27-02-19,bud6_flower_w.tif,431.29,late,2949,3_25_2022,
27-02-19,bud5_flower_e.tif,512.89,late,2949,3_25_2022,
27-02-19,bud4_flower_e.tif,524.42,late,2949,3_25_2022,
27-02-19,bud3_flower_e.tif,576.11,late,2949,3_25_2022,
27-02-19,bud2_flower_e.tif,626.95,late,2949,3_25_2022,
27-02-19,bud1_flower_e.tif,320.38,late,2949,3_25_2022,
27-02-51,bud10_flower_w.tif,688.22,early,2949,3_25_2022,
27-02-51,bud9_flower_w.tif,700.78,early,2949,3_25_2022,
27-02-51,bud8_flower_w.tif,838.3,early,2949,3_25_2022,
27-02-51,bud7_flower_w.tif,703.64,early,2949,3_25_2022,
27-02-51,bud6_flower_w.tif,643.27,early,2949,3_25_2022,
27-02-51,bud5_flower_e.tif,725.51,early,2949,3_25_2022,
27-02-51,bud4_flower_e.tif,833.37,early,2949,3_25_2022,
27-02-51,bud3_flower_e.tif,711.57,early,2949,3_25_2022,
27-02-51,bud2_flower_e.tif,740.38,early,2949,3_25_2022,
27-02-51,bud1_flower_e.tif,795.15,early,2949,3_25_2022,
27-03-08,bud10_flower_w.tif,574.94,late,2949,3_25_2022,
27-03-08,bud9_flower_w.tif,620.13,late,2949,3_25_2022,
27-03-08,bud8_flower_w.tif,594.53,late,2949,3_25_2022,
27-03-08,bud7_flower_w.tif,508.24,late,2949,3_25_2022,
27-03-08,bud6_flower_w.tif,786.21,late,2949,3_25_2022,
27-03-08,bud5_flower_e.tif,698.39,late,2949,3_25_2022,
27-03-08,bud4_flower_e.tif,640.64,late,2949,3_25_2022,
27-03-08,bud3_flower_e.tif,618.25,late,2949,3_25_2022,
27-03-08,bud2_flower_e.tif,743.75,late,2949,3_25_2022,
27-03-08,bud1_flower_e.tif,684.44,late,2949,3_25_2022,
27-03-24,bud10_flower_w.tif,1278.16,early,2949,3_25_2022,
27-03-24,bud9_flower_w.tif,1219.93,early,2949,3_25_2022,
27-03-24,bud8_flower_w.tif,1179.09,early,2949,3_25_2022,
27-03-24,bud7_flower_w.tif,1209.23,early,2949,3_25_2022,
27-03-24,bud6_flower_w.tif,986.76,early,2949,3_25_2022,
27-03-24,bud5_flower_e.tif,1284.16,early,2949,3_25_2022,
27-03-24,bud4_flower_e.tif,1119.68,early,2949,3_25_2022,
27-03-24,bud3_flower_e.tif,1014.02,early,2949,3_25_2022,
27-03-24,bud2_flower_e.tif,1261.21,early,2949,3_25_2022,
27-03-24,bud1_flower_e.tif,872.92,early,2949,3_25_2022,
27-03-25,bud10_flower_w.tif,868.08,early,2949,3_25_2022,
27-03-25,bud9_flower_w.tif,767.56,early,2949,3_25_2022,
27-03-25,bud8_flower_w.tif,752.79,early,2949,3_25_2022,
27-03-25,bud7_flower_w.tif,850.44,early,2949,3_25_2022,
27-03-25,bud6_flower_w.tif,670.49,early,2949,3_25_2022,
27-03-25,bud5_flower_e.tif,907.17,early,2949,3_25_2022,
27-03-25,bud4_flower_e.tif,856.66,early,2949,3_25_2022,
27-03-25,bud3_flower_e.tif,898.95,early,2949,3_25_2022,
27-03-25,bud2_flower_e.tif,917.81,early,2949,3_25_2022,
27-03-25,bud1_flower_e.tif,851.05,early,2949,3_25_2022,
27-03-27,bud10_flower_w.tif,821.84,early,2949,3_25_2022,
27-03-27,bud9_flower_w.tif,741.8,early,2949,3_25_2022,
27-03-27,bud8_flower_w.tif,806.75,early,2949,3_25_2022,
27-03-27,bud7_flower_w.tif,797.64,early,2949,3_25_2022,
27-03-27,bud6_flower_w.tif,873.81,early,2949,3_25_2022,
27-03-27,bud5_flower_e.tif,737.16,early,2949,3_25_2022,
27-03-27,bud4_flower_e.tif,826.96,early,2949,3_25_2022,
27-03-27,bud3_flower_e.tif,809.64,early,2949,3_25_2022,
27-03-27,bud2_flower_e.tif,912.08,early,2949,3_25_2022,
27-03-27,bud1_flower_e.tif,682.06,early,2949,3_25_2022,
27-03-28,bud10_flower_w.tif,825.26,early,2949,3_25_2022,
27-03-28,bud9_flower_w.tif,844.78,early,2949,3_25_2022,
27-03-28,bud8_flower_w.tif,799.58,early,2949,3_25_2022,
27-03-28,bud7_flower_w.tif,700.47,early,2949,3_25_2022,
27-03-28,bud6_flower_w.tif,873.81,early,2949,3_25_2022,
27-03-28,bud5_flower_e.tif,809.47,early,2949,3_25_2022,
27-03-28,bud4_flower_e.tif,796.25,early,2949,3_25_2022,
27-03-28,bud3_flower_e.tif,758.98,early,2949,3_25_2022,
27-03-28,bud2_flower_e.tif,665.01,early,2949,3_25_2022,
27-03-28,bud1_flower_e.tif,749.86,early,2949,3_25_2022,
27-03-46,bud10_flower_w.tif,895.53,early,2949,3_25_2022,
27-03-46,bud9_flower_w.tif,855.94,early,2949,3_25_2022,
27-03-46,bud8_flower_w.tif,835.54,early,2949,3_25_2022,
27-03-46,bud7_flower_w.tif,848.1,early,2949,3_25_2022,
27-03-46,bud6_flower_w.tif,899.26,early,2949,3_25_2022,
27-03-46,bud5_flower_e.tif,798.16,early,2949,3_25_2022,
27-03-46,bud4_flower_e.tif,838.22,early,2949,3_25_2022,
27-03-46,bud3_flower_e.tif,906.06,early,2949,3_25_2022,
27-03-46,bud2_flower_e.tif,944.7,early,2949,3_25_2022,
27-03-46,bud1_flower_e.tif,778.36,early,2949,3_25_2022,
27-04-12,bud10_flower_w.tif,465.23,late,2949,3_25_2022,
27-04-12,bud9_flower_w.tif,409.63,late,2949,3_25_2022,
27-04-12,bud8_flower_w.tif,500.46,late,2949,3_25_2022,
27-04-12,bud7_flower_w.tif,436.63,late,2949,3_25_2022,
27-04-12,bud6_flower_w.tif,558.74,late,2949,3_25_2022,
27-04-12,bud5_flower_e.tif,462.7,late,2949,3_25_2022,
27-04-12,bud4_flower_e.tif,428.86,late,2949,3_25_2022,
27-04-12,bud3_flower_e.tif,378.49,late,2949,3_25_2022,
27-04-12,bud2_flower_e.tif,474.88,late,2949,3_25_2022,
27-04-12,bud1_flower_e.tif,441.62,late,2949,3_25_2022,
27-04-40,bud8_flower_w.tif,688.37,late,2949,3_25_2022,
27-04-40,bud5_flower_e.tif,611.59,late,2949,3_25_2022,
27-04-40,bud2_flower_e.tif,658.45,late,2949,3_25_2022,
27-04-40,bud9_flower_w.tif,688.87,late,2949,3_25_2022,
27-04-40,bud6_flower_w.tif,686.37,late,2949,3_25_2022,
27-04-40,bud3_flower_e.tif,671.45,late,2949,3_25_2022,
27-04-40,bud10_flower_w.tif,695.32,late,2949,3_25_2022,
27-04-40,bud7_flower_w.tif,655.89,late,2949,3_25_2022,
27-04-40,bud4_flower_e.tif,689.2,late,2949,3_25_2022,
27-04-40,bud1_flower_e.tif,616.76,late,2949,3_25_2022,
27-04-44,bud10_flower_w.tif,893.5,early,2949,3_25_2022,
27-04-44,bud9_flower_w.tif,750.09,early,2949,3_25_2022,
27-04-44,bud8_flower_w.tif,665.18,early,2949,3_25_2022,
27-04-44,bud7_flower_w.tif,609.54,early,2949,3_25_2022,
27-04-44,bud6_flower_w.tif,634.62,early,2949,3_25_2022,
27-04-44,bud5_flower_e.tif,737,early,2949,3_25_2022,
27-04-44,bud4_flower_e.tif,638.76,early,2949,3_25_2022,
27-04-44,bud3_flower_e.tif,852.06,early,2949,3_25_2022,
27-04-44,bud2_flower_e.tif,775.04,early,2949,3_25_2022,
27-04-44,bud1_flower_e.tif,654.81,early,2949,3_25_2022,
27-02-08,bud10_flower_w.tif,796.53,late,2983,4_5_2022,
27-02-08,bud9_flower_w.tif,721.74,late,2983,4_5_2022,
27-02-08,bud8_flower_w.tif,823.67,late,2983,4_5_2022,
27-02-08,bud7_flower_w.tif,725.27,late,2983,4_5_2022,
27-02-08,bud6_flower_w.tif,775.61,late,2983,4_5_2022,
27-02-08,bud5_flower_e.tif,757,late,2983,4_5_2022,
27-02-08,bud4_flower_e.tif,796.03,late,2983,4_5_2022,
27-02-08,bud3_flower_e.tif,595.09,late,2983,4_5_2022,
27-02-08,bud2_flower_e.tif,622.62,late,2983,4_5_2022,
27-02-08,bud1_flower_e.tif,862.81,late,2983,4_5_2022,
27-02-19,bud10_flower_w.tif,565.38,late,2983,4_5_2022,
27-02-19,bud9_flower_w.tif,445.38,late,2983,4_5_2022,
27-02-19,bud8_flower_w.tif,603.09,late,2983,4_5_2022,
27-02-19,bud7_flower_w.tif,545.49,late,2983,4_5_2022,
27-02-19,bud6_flower_w.tif,750.01,late,2983,4_5_2022,
27-02-19,bud5_flower_e.tif,628.58,late,2983,4_5_2022,
27-02-19,bud4_flower_e.tif,556.92,late,2983,4_5_2022,
27-02-19,bud3_flower_e.tif,595.09,late,2983,4_5_2022,
27-02-19,bud2_flower_e.tif,515.62,late,2983,4_5_2022,
27-02-19,bud1_flower_e.tif,512.23,late,2983,4_5_2022,
27-02-51,bud10_flower_w.tif,832.83,early,2983,4_5_2022,
27-02-51,bud9_flower_w.tif,845.34,early,2983,4_5_2022,
27-02-51,bud8_flower_w.tif,841.84,early,2983,4_5_2022,
27-02-51,bud7_flower_w.tif,794.59,early,2983,4_5_2022,
27-02-51,bud6_flower_w.tif,866.18,early,2983,4_5_2022,
27-02-51,bud5_flower_e.tif,842.27,early,2983,4_5_2022,
27-02-51,bud4_flower_e.tif,832.64,early,2983,4_5_2022,
27-02-51,bud3_flower_e.tif,874.92,early,2983,4_5_2022,
27-02-51,bud2_flower_e.tif,834.18,early,2983,4_5_2022,
27-02-51,bud1_flower_e.tif,823.73,early,2983,4_5_2022,
27-03-08,bud10_flower_w.tif,759.73,late,2983,4_5_2022,
27-03-08,bud9_flower_w.tif,555.59,late,2983,4_5_2022,
27-03-08,bud8_flower_w.tif,892.92,late,2983,4_5_2022,
27-03-08,bud7_flower_w.tif,783.54,late,2983,4_5_2022,
27-03-08,bud6_flower_w.tif,628.96,late,2983,4_5_2022,
27-03-08,bud5_flower_e.tif,730.38,late,2983,4_5_2022,
27-03-08,bud4_flower_e.tif,820.41,late,2983,4_5_2022,
27-03-08,bud3_flower_e.tif,709.81,late,2983,4_5_2022,
27-03-08,bud2_flower_e.tif,768.38,late,2983,4_5_2022,
27-03-08,bud1_flower_e.tif,777.55,late,2983,4_5_2022,
27-03-24,bud10_flower_w.tif,1356.87,early,2983,4_5_2022,
27-03-24,bud9_flower_w.tif,1582.71,early,2983,4_5_2022,
27-03-24,bud8_flower_w.tif,1548.45,early,2983,4_5_2022,
27-03-24,bud7_flower_w.tif,1453.02,early,2983,4_5_2022,
27-03-24,bud6_flower_w.tif,1246.49,early,2983,4_5_2022,
27-03-24,bud5_flower_e.tif,1405.38,early,2983,4_5_2022,
27-03-24,bud4_flower_e.tif,1611.94,early,2983,4_5_2022,
27-03-24,bud3_flower_e.tif,1321.56,early,2983,4_5_2022,
27-03-24,bud2_flower_e.tif,1401.29,early,2983,4_5_2022,
27-03-24,bud1_flower_e.tif,1364.94,early,2983,4_5_2022,
27-03-25,bud10_flower_w.tif,730.91,early,2983,4_5_2022,
27-03-25,bud9_flower_w.tif,1017.99,early,2983,4_5_2022,
27-03-25,bud8_flower_w.tif,917.54,early,2983,4_5_2022,
27-03-25,bud7_flower_w.tif,857.08,early,2983,4_5_2022,
27-03-25,bud6_flower_w.tif,1031.72,early,2983,4_5_2022,
27-03-25,bud5_flower_e.tif,1009.14,early,2983,4_5_2022,
27-03-25,bud4_flower_e.tif,980.01,early,2983,4_5_2022,
27-03-25,bud3_flower_e.tif,1044.9,early,2983,4_5_2022,
27-03-25,bud2_flower_e.tif,989.67,early,2983,4_5_2022,
27-03-25,bud1_flower_e.tif,1043.36,early,2983,4_5_2022,
27-03-27,bud10_flower_w.tif,851.17,early,2983,4_5_2022,
27-03-27,bud9_flower_w.tif,746.3,early,2983,4_5_2022,
27-03-27,bud8_flower_w.tif,971.85,early,2983,4_5_2022,
27-03-27,bud7_flower_w.tif,1038.16,early,2983,4_5_2022,
27-03-27,bud6_flower_w.tif,938.01,early,2983,4_5_2022,
27-03-27,bud5_flower_e.tif,862.11,early,2983,4_5_2022,
27-03-27,bud4_flower_e.tif,837.86,early,2983,4_5_2022,
27-03-27,bud3_flower_e.tif,943.29,early,2983,4_5_2022,
27-03-27,bud2_flower_e.tif,722.16,early,2983,4_5_2022,
27-03-27,bud1_flower_e.tif,866.66,early,2983,4_5_2022,
27-03-28,bud10_flower_w.tif,900.21,early,2983,4_5_2022,
27-03-28,bud9_flower_w.tif,780.15,early,2983,4_5_2022,
27-03-28,bud8_flower_w.tif,940.08,early,2983,4_5_2022,
27-03-28,bud7_flower_w.tif,823.38,early,2983,4_5_2022,
27-03-28,bud6_flower_w.tif,1034.45,early,2983,4_5_2022,
27-03-28,bud5_flower_e.tif,931.34,early,2983,4_5_2022,
